Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists_Song
Need A Favor,Jelly Roll,Need A Favor,72HQoHvsJTqQaCh3tKyVrd,5jUOG0aeAofL5u3UWyrtDO,,2022-12-09,197400,,0.504,0.771,6,-4.231,1,0.0319,0.0123,1.89e-05,0.078,0.555,157.985,Jelly Roll Need A Favor
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",For All The Dogs,4czdORdCWP9umpbhFXK2fW,1yeB8MUNeLo9Ek1UEpsyz6,,2023-10-06,319192,,0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,"Drake, Sexyy Red, SZA Rich Baby Daddy (feat. Sexyy Red & SZA)"
Save Me (with Lainey Wilson),"Jelly Roll, Lainey Wilson",Whitsitt Chapel,2sy1vyUt1ZNGagYdJFOMhu,4Bee3PcNdfeqO1B80dDgFn,,2023-06-02,237493,,0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,"Jelly Roll, Lainey Wilson Save Me (with Lainey Wilson)"
vampire,Olivia Rodrigo,vampire,5kqfR7EuGbyp8x27Pr1kY9,3k79jB4aGmMDUQzEwa46Rz,,2023-06-30,219724,,0.511,0.532,5,-5.745,1,0.056,0.169,0.0,0.311,0.322,137.827,Olivia Rodrigo vampire
Used To Be Young,Miley Cyrus,Used To Be Young,1Ev3d9zcHORaPdzCQnWFrA,0Nfh4u0J4bajcyp5pzaWCx,,2023-08-25,190461,,0.451,0.632,4,-3.843,1,0.0475,0.6,0.0,0.139,0.455,147.06,Miley Cyrus Used To Be Young
Lil Boo Thang,Paul Russell,Lil Boo Thang,1j5AROUr8rq5xb2CXDIH1c,0cVyQfDyRnMJ0V3rjjdlU3,,2023-08-18,114234,,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,Paul Russell Lil Boo Thang
Last Christmas,Wham!,LAST CHRISTMAS,6egzU9NKfora01qaNbvwfZ,2FRnf9qhLbvw8fu4IBXx78,,1984-11-29,262960,,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,Wham! Last Christmas
What It Is (Block Boy) (with Kodak Black),"Doechii, Kodak Black",What It Is (Block Boy) (with Kodak Black),1O9xrX782LqLx4Z60528Ih,1O8zCu3dLLPxkbGfIsbRgE,,2023-03-17,223344,,0.731,0.744,1,-5.77,0,0.174,0.109,0.0,0.123,0.727,171.859,"Doechii, Kodak Black What It Is (Block Boy) (with Kodak Black)"
Kill Bill,SZA,SOS,07w0rG5TETcyihsEIZR3qG,3OHfY25tqY28d16oZczHc8,,2022-12-09,153947,,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,SZA Kill Bill
Northern Attitude (with Hozier),"Noah Kahan, Hozier",Northern Attitude (with Hozier),5yWshZTxFD4N2clZjUBGOH,4oEf84vBYVftf6KmZexhVo,,2023-11-10,267256,,0.486,0.64,3,-8.027,1,0.0551,0.136,7.58e-05,0.105,0.289,122.017,"Noah Kahan, Hozier Northern Attitude (with Hozier)"
Lose Control,Teddy Swims,Lose Control,5QMiub2LonMqxB7dhtbPlX,6usohdchdzW9oML7VC4Uhk,,2023-06-23,210689,,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,Teddy Swims Lose Control
Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",Wild Ones (feat. Jelly Roll),5yLgEnZGrpgxjmARNWP56g,2kE2HFBFkJ0VMw3igxYohz,,2023-10-06,142520,,0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,"Jessie Murph, Jelly Roll Wild Ones (feat. Jelly Roll)"
A Holly Jolly Christmas,Burl Ives,Have A Holly Jolly Christmas,6MvKUOSuPdfH0WLeQjR3eR,77khP2fIVhSW23NwxrRluh,,1965-10-01,135533,,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,Burl Ives A Holly Jolly Christmas
Pretty Little Poison,Warren Zeiders,Pretty Little Poison,19EncKM5x6aE207IFFUT2M,2gT2iF1YK5r54A2PDEXVv8,,2023-03-17,218160,,0.518,0.557,1,-4.839,1,0.0332,0.0258,2.46e-06,0.156,0.216,111.865,Warren Zeiders Pretty Little Poison
World on Fire,Nate Smith,NATE SMITH (DELUXE),2WSeZEFsZKPJQ09abZCIaz,5ya0TmUQw2wHMkq36rPsnd,,2023-04-28,189987,,0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964,Nate Smith World on Fire
On My Mama,Victoria Monét,On My Mama,3KAqJe3dwWZFukNlOS6JXS,1o8Z7GD1CeOaVBEyuzu4HO,,2023-06-16,186678,,0.481,0.539,4,-7.865,0,0.108,0.551,0.00539,0.12,0.621,153.277,Victoria Monét On My Mama
500lbs,Lil Tecca,500lbs,2Ro9gydgq5JWy7b22zPty9,1xWkeSPhf3bZqHY7Ncz8vp,,2023-07-21,144390,,0.731,0.667,7,-7.928,0,0.0815,0.134,0.0,0.114,0.485,123.042,Lil Tecca 500lbs
bad idea right?,Olivia Rodrigo,bad idea right?,3SHq2tBWWsAG6NEOMKZSj0,2i8f4VnnBjy0yDqH2C452a,,2023-08-11,184784,,0.628,0.878,9,-3.468,1,0.0901,0.00196,1.23e-05,0.0649,0.796,129.976,Olivia Rodrigo bad idea right?
Great Gatsby,Rod Wave,Nostalgia,0xojHpNNGFiPqc3TXmh6Gv,4M68xjcc42oxyphhzpOWXS,,2023-09-15,146808,,0.67,0.555,1,-9.12,0,0.0908,0.0382,6.36e-06,0.414,0.16,156.937,Rod Wave Great Gatsby
get him back!,Olivia Rodrigo,GUTS,1xJHno7SmdVtZAtXbdbDZp,2gyxAWHebV7xPYVxqoi86f,,2023-09-08,211141,,0.546,0.846,5,-5.719,1,0.181,0.0135,0.0,0.607,0.74,162.043,Olivia Rodrigo get him back!
Can't Have Mine (Find You A Girl),Dylan Scott,Can't Have Mine (Find You A Girl),7lUEiaMZBxdemzqieZw2jx,4q9NEq8kUmSZwtNsxL2KJN,,2022-02-18,183087,,0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969,Dylan Scott Can't Have Mine (Find You A Girl)
Virginia Beach,Drake,For All The Dogs,4czdORdCWP9umpbhFXK2fW,3eP13S8D5m2cweMEg3ZDed,,2023-10-06,251095,,0.402,0.514,1,-7.322,0,0.0471,0.106,0.0,0.181,0.2,120.009,Drake Virginia Beach
Everything I Love,Morgan Wallen,3 Songs At A Time Sampler,4N7bPFJ4g18KAzwtjW1mg8,0cv6mTbrqr8vxGC31NjKtM,,2023-01-31,187047,,0.566,0.845,8,-3.817,1,0.0265,0.00475,0.000822,0.148,0.698,103.97,Morgan Wallen Everything I Love
Standing Room Only,Tim McGraw,Standing Room Only,3Rg5omHq5NUUpRQq6Bsuuw,6BOP0cv1eeXcvi1oE8bDVZ,,2023-03-10,226091,,0.475,0.789,1,-6.124,1,0.038,0.17,0.0,0.147,0.485,155.227,Tim McGraw Standing Room Only
Try That In A Small Town,Jason Aldean,Try That In A Small Town,4mYJYGql59RcwSLCyjYDNO,4ROknQyR1wOGPfmpTtB3z4,,2023-05-19,180034,,0.459,0.861,0,-3.762,0,0.0529,0.0474,5.38e-06,0.107,0.333,145.842,Jason Aldean Try That In A Small Town
The Painter,Cody Johnson,The Painter,5KxDhlSxJGEOcaTnqKwdYu,6UoKX6uLJwhsnyTp5k5StP,,2023-08-11,211413,,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,Cody Johnson The Painter
Cobra,Megan Thee Stallion,Cobra,08VJzxuxr4leLd9YhJNlQl,3Kh8X9lHztqVBTgw30HbXn,,2023-11-03,168933,,0.816,0.649,0,-5.12,0,0.242,0.709,0.0,0.52,0.686,138.056,Megan Thee Stallion Cobra
TRUCK BED,HARDY,TRUCK BED,1boiPTdVLFiJQIhcH3dWVq,73NzYbpaYvQ7JfpjztFESL,,2022-10-10,167535,,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,HARDY TRUCK BED
Hey Driver (feat. The War and Treaty),"Zach Bryan, The War and Treaty",Zach Bryan,6PbnGueEO6LGodPfvNldYf,4pCbJC43j3gSqG6Fen6upD,,2023-08-25,227467,,0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,"Zach Bryan, The War and Treaty Hey Driver (feat. The War and Treaty)"
Rich Men North of Richmond,Oliver Anthony Music,Rich Men North of Richmond,02X1cQOUcwYPxgFfqHeitI,78Du4CMFgnhdlG33gblkiP,,2023-08-11,187244,,0.678,0.264,10,-12.384,1,0.0622,0.753,0.0,0.302,0.528,121.722,Oliver Anthony Music Rich Men North of Richmond
Slime You Out (feat. SZA),"Drake, SZA",For All The Dogs,4czdORdCWP9umpbhFXK2fW,0AYt6NMyyLd0rLuvr0UkMH,,2023-10-06,310491,,0.483,0.408,5,-9.243,0,0.0502,0.508,0.0,0.259,0.105,88.88,"Drake, SZA Slime You Out (feat. SZA)"
Single Soon,Selena Gomez,Single Soon,6EejduBuRYb7rzJaD2YCqO,6iF4RgIjDvDqyW13PezSj3,,2023-08-25,171655,,0.61,0.571,2,-5.649,1,0.0782,0.00863,0.0,0.131,0.747,105.01,Selena Gomez Single Soon
Burn It Down,Parker McCollum,Never Enough,4i3ay5RKpdmJok8zazCdlf,09hVlIVHtEE1nLUv6YGZiW,,2023-05-12,233869,,0.461,0.718,2,-5.627,1,0.0666,0.139,1.66e-05,0.0968,0.334,162.187,Parker McCollum Burn It Down
Bad Blood (Taylor's Version),Taylor Swift,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,64FzgoLZ3oXu2SriZblHic,,2023-10-26,211104,,0.619,0.686,7,-6.369,1,0.164,0.0385,0.0,0.307,0.364,169.943,Taylor Swift Bad Blood (Taylor's Version)
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,Can’t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes),07J7Q3Z7V00LvCxqzVqj9s,56xHMIfQPoe0prrSi3BGhf,,2023-11-03,205484,,0.521,0.366,11,-7.698,0,0.034,0.838,4.11e-06,0.12,0.225,141.965,Olivia Rodrigo Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes
Turks & Caicos (feat. 21 Savage),"Rod Wave, 21 Savage",Nostalgia,0xojHpNNGFiPqc3TXmh6Gv,3kfhS2L56Wj8fBcu7xE47H,,2023-09-15,203442,,0.544,0.496,0,-12.032,1,0.21,0.13,0.0,0.166,0.314,103.148,"Rod Wave, 21 Savage Turks & Caicos (feat. 21 Savage)"
SkeeYee,Sexyy Red,Hood Hottest Princess,6uoGeT623i76TwlgYFfe42,7icwQvajsokotDfM3tefW6,,2023-06-09,154120,,0.739,0.536,1,-10.843,1,0.308,0.231,0.0,0.35,0.64,82.549,Sexyy Red SkeeYee
3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),4DKnznk5VbGVvAOYBbQrZJ,6ehWdR7cGDXnT7aKEASJxE,,2023-09-29,201812,,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,"Jung Kook, Jack Harlow 3D (feat. Jack Harlow)"
EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,63mazmQHCW9MZvKwQr3yI1,6qa3HTYHUYyK0qYj32JF4C,,2023-08-03,165848,,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,"Grupo Frontera, Grupo Firme EL AMOR DE SU VIDA"
Save Me The Trouble,Dan + Shay,"Save Me The Trouble, Heartbreak On The Map, Bigger Houses",0k3Twwed7AzLrgaKywvQWF,7hZTywPKMdVjJzwdWu11BK,,2023-07-14,200347,,0.444,0.629,9,-4.435,1,0.0318,0.00544,0.0,0.271,0.376,134.931,Dan + Shay Save Me The Trouble
Stars Like Confetti,Dustin Lynch,Blue In The Sky,2u0DD4sNHOcgbuJrJyMUu3,4HXiZiCbYIiG03OQwXRYnE,,2022-02-11,194267,,0.623,0.874,10,-3.058,1,0.0329,0.00714,0.0,0.143,0.961,109.97,Dustin Lynch Stars Like Confetti
We Don't Fight Anymore,"Carly Pearce, Chris Stapleton",We Don't Fight Anymore,1goHGZOsPNmzsJTxOIa62m,2dPwBKr5uJeCeyd5IoWi8W,,2023-06-16,220146,,0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944,"Carly Pearce, Chris Stapleton We Don't Fight Anymore"
Smurk Carter,"Lil Durk, Only The Family",Smurk Carter,0VSgeOD7TUUPesGNwaLadN,3DFkDKoILOZ3an5oJzKDNZ,,2023-11-10,217914,,0.593,0.724,2,-7.162,1,0.33,0.0896,0.0,0.648,0.58,81.308,"Lil Durk, Only The Family Smurk Carter"
MI EX TENÍA RAZÓN,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,54zcJnb3tp9c5OVKREZ1Is,,2023-08-10,154375,,0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,KAROL G MI EX TENÍA RAZÓN
Different 'Round Here,"Riley Green, Luke Combs",Different 'Round Here,1FkgWqBfOH8VaaiG8PRGxX,4l5w5qGInIhwfvpYmPIYdK,,2023-05-11,174992,,0.457,0.725,1,-5.979,1,0.0318,8.66e-05,0.000126,0.13,0.318,141.936,"Riley Green, Luke Combs Different 'Round Here"
But I Got A Beer In My Hand,Luke Bryan,But I Got A Beer In My Hand,2g95B2AWT2gDusBqYO7it3,3jhV8I9sIPXsjPs2ZOnSaf,,2023-05-05,176427,,0.404,0.788,2,-4.355,1,0.0535,0.00518,1.71e-06,0.17,0.608,208.138,Luke Bryan But I Got A Beer In My Hand
Better Than Ever (feat. Rod Wave),"YoungBoy Never Broke Again, Rod Wave",Decided 2,5kK8oDrnJr64xQhyaHFjtQ,7KeM63RotkWiGnHKkboz4t,,2023-11-10,243038,,0.638,0.651,0,-6.585,1,0.269,0.0216,0.0,0.0927,0.114,157.963,"YoungBoy Never Broke Again, Rod Wave Better Than Ever (feat. Rod Wave)"
fukumean,Gunna,a Gift & a Curse,5qmZefgh78fN3jsyPPlvuw,4rXLjWdF2ZZpXCVTfWcshS,,2023-06-16,125040,,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,Gunna fukumean
IDGAF (feat. Yeat),"Drake, Yeat",For All The Dogs,4czdORdCWP9umpbhFXK2fW,2YSzYUF3jWqb9YP9VXmpjE,,2023-10-06,260111,,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,"Drake, Yeat IDGAF (feat. Yeat)"
First Person Shooter (feat. J. Cole),"Drake, J. Cole",For All The Dogs,4czdORdCWP9umpbhFXK2fW,7aqfrAY2p9BUSiupwk3svU,,2023-10-06,247444,,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,"Drake, J. Cole First Person Shooter (feat. J. Cole)"
I KNOW ?,Travis Scott,UTOPIA,18NOKLkZETa4sWwLMIm0UZ,6wsqVwoiVH2kde4k4KKAFU,,2023-07-28,211582,,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,Travis Scott I KNOW ?
SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",SET IT OFF,1D1hLipjrdB6pnxurMtC3E,2Gk6fi0dqt91NKvlzGsmm7,,2023-10-13,173253,,0.773,0.635,10,-5.06,1,0.0452,0.0585,0.0,0.132,0.476,121.879,"Offset, Travis Scott SAY MY GRACE (feat. Travis Scott)"
All My Life (feat. J. Cole),"Lil Durk, J. Cole",All My Life (feat. J. Cole),0lZQagJ5r0crB35zphSD4A,6HgWWaMu31KdOpEG5l28BG,,2023-05-12,223204,,0.829,0.436,3,-8.205,1,0.327,0.15,0.0,0.0954,0.693,143.031,"Lil Durk, J. Cole All My Life (feat. J. Cole)"
MELTDOWN (feat. Drake),"Travis Scott, Drake",UTOPIA,18NOKLkZETa4sWwLMIm0UZ,67nepsnrcZkowTxMWigSbb,,2023-07-28,246134,,0.557,0.774,7,-5.275,0,0.351,0.012,0.0,0.396,0.397,111.975,"Travis Scott, Drake MELTDOWN (feat. Drake)"
You Broke My Heart,Drake,For All The Dogs Scary Hours Edition,4Q7cRXio6mF2ImVUCcezPO,5Se32hEA9raeboZerywxka,,2023-11-17,230709,,0.465,0.7,10,-5.163,0,0.0893,0.203,0.0,0.299,0.276,120.854,Drake You Broke My Heart
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",3cf4iSSKd8ffTncbtKljXw,3F5CgOj3wFlRv51JsHbxhe,,2022-06-17,218365,,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,"Drake, 21 Savage Jimmy Cooks (feat. 21 Savage)"
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",UTOPIA,18NOKLkZETa4sWwLMIm0UZ,42VsgItocQwOQC3XWZ8JNA,,2023-07-28,191701,,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,"Travis Scott, Playboi Carti FE!N (feat. Playboi Carti)"
Sprinter,"Dave, Central Cee",Sprinter,5l0QlaI3wdZpE7ggoO5Rwg,2FDTHlrBguDzQkp7PVj16Q,,2023-06-01,226383,,0.916,0.583,1,-8.067,1,0.241,0.186,0.0,0.0798,0.661,141.095,"Dave, Central Cee Sprinter"
AT THE PARTY (feat. Pharrell Williams & Travis Scott),"Kid Cudi, Pharrell Williams, Travis Scott",AT THE PARTY,0kXRXezhirr0900HvfPYHV,11BbPUv7NlzlcbY7AmHHKy,,2023-11-03,238027,,0.867,0.673,6,-6.928,0,0.101,0.102,0.019,0.104,0.567,103.014,"Kid Cudi, Pharrell Williams, Travis Scott AT THE PARTY (feat. Pharrell Williams & Travis Scott)"
Rich Flex,"Drake, 21 Savage",Her Loss,5MS3MvWHJ3lOZPLiMxzOU6,1bDbXMyjaUIooNwFE9wn0N,,2022-11-04,239360,,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,"Drake, 21 Savage Rich Flex"
No Role Modelz,J. Cole,2014 Forest Hills Drive,0UMMIkurRUmkruZ3KGBLtG,68Dni7IE4VyPkTOH9mRWHr,,2014-12-09,292799,,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,J. Cole No Role Modelz
Noodles 'n' Microwaves,Josh Gibbs,Noodles 'n' Microwaves,69XswILxenEIXCs3EAfP5x,4JyXQy9RomUXMJ315bFUWI,,2020-12-20,192072,,0.877,0.473,3,-10.927,0,0.435,0.0319,0.0,0.0993,0.754,72.991,Josh Gibbs Noodles 'n' Microwaves
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,2yXnY2NiaZk9QiJJittS81,78QR3Wp35dqAhFEc2qAGjE,,2018-10-05,145543,,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,"Lil Baby, Gunna Drip Too Hard (Lil Baby & Gunna)"
Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,0vjeOZ3Ft5jvAi9SBFJm1j,,2022-12-02,182667,,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,"Metro Boomin, Future, Chris Brown Superhero (Heroes & Villains) [with Future & Chris Brown]"
Bachelor,"Turbo, Gunna",Bachelor,5csXVq16N67kRKWhgUmWpk,35gu7pEQ2gOLUvskspCD3Y,,2023-11-03,241533,,0.805,0.63,1,-6.467,0,0.174,0.225,0.0,0.204,0.567,129.232,"Turbo, Gunna Bachelor"
1400 / 999 Freestyle,"Trippie Redd, Juice WRLD",A Love Letter To You 3,6qRbGZqJ3aQY8N8bcHc1ug,75lcPkAkUsKWHGBlGM476R,,2018-11-09,175954,,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,"Trippie Redd, Juice WRLD 1400 / 999 Freestyle"
Presha (with Lil Wayne),"2 Chainz, Lil Wayne",Presha,2tnjYrSajrt2nlv2Acf1DP,6N7TGPYfGP2oxiy9Cpaz9G,,2023-10-20,185453,,0.886,0.558,1,-7.806,1,0.346,0.00789,0.0,0.133,0.614,75.499,"2 Chainz, Lil Wayne Presha (with Lil Wayne)"
Search & Rescue,Drake,Search & Rescue,67WUCOjyl44d8fAFzHONjW,7aRCf5cLOFN1U7kvtChY1G,,2023-04-07,272113,,0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,Drake Search & Rescue
Turn Yo Clic Up (feat. Future),"Quavo, Future",Rocket Power,0HRZ0CldV3tp7U2sTomtIf,2IHdMccpnU0PGHGltqM2Sq,,2023-08-18,230836,,0.866,0.64,11,-5.32,0,0.326,0.555,0.0,0.138,0.565,124.925,"Quavo, Future Turn Yo Clic Up (feat. Future)"
Snail Shells,"Trippie Redd, YTB Fatt",Saint Michael V2,5wBErX7aRc72byoh2KIHl6,028IoCfEoEoM9fwodhqNP5,,2023-11-24,91751,,0.716,0.527,2,-5.329,0,0.0939,0.372,0.0,0.137,0.0732,136.351,"Trippie Redd, YTB Fatt Snail Shells"
Evil Ways (feat. J. Cole),"Drake, J. Cole",For All The Dogs Scary Hours Edition,4Q7cRXio6mF2ImVUCcezPO,2ut4BOQSqxLpcX5MtPjzYa,,2023-11-17,227692,,0.56,0.784,1,-5.304,1,0.301,0.0508,0.0,0.221,0.25,78.161,"Drake, J. Cole Evil Ways (feat. J. Cole)"
Pure Cocaine,Lil Baby,Street Gossip,4iF44RCCybJtkBkMoqrLW2,577YBGuskWkVDCxZrLRB4v,,2018-11-30,154024,,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,Lil Baby Pure Cocaine
Invincible,Pop Smoke,Meet The Woo 2,4MZnolldq7ciKKlbVDzLm5,792HwhrdO3ErRKL5yRe4Ge,,2020-02-07,127547,,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,Pop Smoke Invincible
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage",HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,4WuOWVnAqvEQxgSRrspBgt,,2022-12-02,207307,,0.671,0.658,2,-5.567,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,"Metro Boomin, Travis Scott, 21 Savage Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]"
Soak City (Do it),310babii,Soak City (Do it),2w59tnyiYwj7cgHZSUP8pW,5C8h9PY9oTneqJihbn10NB,,2023-06-03,122321,,0.836,0.409,9,-14.189,1,0.188,0.258,4.92e-06,0.242,0.233,101.931,310babii Soak City (Do it)
Oh U Went (feat. Drake),"Young Thug, Drake",BUSINESS IS BUSINESS,6qElaeK7SHsEzb8uV8eG3D,7qLr3HMApUbyDkUvgIvHnB,,2023-06-23,185333,,0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,"Young Thug, Drake Oh U Went (feat. Drake)"
SMOKIN ON THEM,NLE Choppa,Cottonwood 2 (Deluxe 2.0),1ugjPDt5OYUeYmwYkgqEfQ,6ExluxmvxQYV20JlgxdnLu,,2023-10-27,173932,,0.851,0.623,1,-3.793,1,0.253,0.0656,0.0,0.0946,0.426,142.09,NLE Choppa SMOKIN ON THEM
Glizock & Wizop (feat. Key Glock),"Gucci Mane, Key Glock",Breath of Fresh Air,7yaZiqWLiUdPXwl2m9EnGR,5Sz5YB1MG7Vs8BcVeRoXgH,,2023-10-17,192508,,0.909,0.564,2,-7.483,1,0.31,0.0107,0.0,0.109,0.548,146.94,"Gucci Mane, Key Glock Glizock & Wizop (feat. Key Glock)"
Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,5wG3HvLhF6Y5KTGlK0IW3J,,2022-12-02,194787,,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497,"Metro Boomin, Travis Scott, Young Thug Trance (with Travis Scott & Young Thug)"
Cold (feat. B.G. & Mike WiLL Made-It),"Gucci Mane, B.G., Mike WiLL Made-It",Cold (feat. B.G. & Mike WiLL Made-It),30n2gaTkEAk04fqVGusVNh,4PKh6tJP16etcy2eKyMODe,,2023-11-20,166128,,0.879,0.547,1,-5.632,1,0.0739,0.0136,0.0,0.0793,0.193,148.022,"Gucci Mane, B.G., Mike WiLL Made-It Cold (feat. B.G. & Mike WiLL Made-It)"
Life Is Good (feat. Drake),"Future, Drake",High Off Life,4bNPOFOzxGhF5jhfIK6lit,1K5KBOgreBi5fkEHvg5ap3,,2020-05-15,237918,,0.795,0.574,2,-6.903,0,0.487,0.067,0.0,0.15,0.537,142.053,"Future, Drake Life Is Good (feat. Drake)"
Dior,Pop Smoke,Meet The Woo,6d1vGZsr6Uy3h9IigBpPAf,79s5XnCN4TJKTVMSmOx8Ep,,2019-07-26,216387,,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,Pop Smoke Dior
SLUT ME OUT,NLE Choppa,SLUT ME OUT,48868AJJd7JVl1IVmaBsaQ,5BmB3OaQyYXCqRyN8iR2Yi,,2022-04-22,123673,,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,NLE Choppa SLUT ME OUT
Private Landing (feat. Justin Bieber & Future),"Don Toliver, Justin Bieber, Future",Love Sick,26z5llzd194mcCZHADWd6k,52NGJPcLUzQq5w7uv4e5gf,,2023-02-24,238253,,0.843,0.669,1,-4.105,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,"Don Toliver, Justin Bieber, Future Private Landing (feat. Justin Bieber & Future)"
Bad Habits,"Choco Lit Papii, Kohar, Genesxs",Bad Habits,6U8BtMgZCdaP6Bq8wcHuy2,5zcfbvOorA8bwjP7VsVkWL,,2021-09-10,140762,,0.86,0.546,1,-9.022,1,0.377,0.0462,0.0,0.108,0.74,129.945,"Choco Lit Papii, Kohar, Genesxs Bad Habits"
PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,6tE9Dnp2zInFij4jKssysL,1qMMYpVatbRITKCfq1gasi,,2022-04-29,172933,,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,Future PUFFIN ON ZOOTIEZ
God's Plan,Drake,Scorpion,1ATL5GLyefJaxhQzSPVrLX,6DCZcSspjsKoFjzjrWoCdn,,2018-06-29,198973,,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,Drake God's Plan
Bubbly (with Drake & Travis Scott),"Young Thug, Drake, Travis Scott",Punk,7IKkHmEk4It4cRdOYanyvW,4KDNRh9Oor80z3XIxdWlui,,2021-10-15,165067,,0.91,0.585,11,-7.572,0,0.257,0.0536,0.0,0.127,0.599,129.011,"Young Thug, Drake, Travis Scott Bubbly (with Drake & Travis Scott)"
